,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
0,6.372674137287599,-0.8725116502523602,4.898655591323796,-2.911299583983267,1.0116798238535984,1.212333555244809,-0.5139767985844296,-1.3809032079438852,1.0605447678724664,0.31394133915974715,-1.5261429866254625,0.5889372264306866,1.4811545354221733,0.7314684929383497
1,-22.400390195164825,-7.857260614714547,3.527151132746394,1.8775666582054167,2.990795361520297,0.2640634859292567,2.5923418044147724,-2.703096180160034,-3.921356627751976,-2.488682528616998,2.841621587887344,1.5536752100971476,-0.19076828416419586,-2.4018455253398208
2,9.94202604387099,-3.5139459324542943,-4.986377157862189,-0.12438738608336092,-4.1546364567822796,0.036874043068874755,2.1719801902411087,-1.403156850282771,1.1168948491962072,-3.234228419392754,1.1067249281414107,1.1452445464447545,-1.2414092625931321,0.1030621051611753
3,32.720764941495176,4.108533943181294,-3.9064459321544023,1.165624636852886,1.7188514484789963,1.1528617870463551,0.7174251564674112,-2.112902659837275,-1.5723389612764938,-1.6214434848097345,-0.38066390311585585,3.528246049481705,0.6037818694286902,1.5947286263748923
4,17.40960036965305,2.807622905613408,-3.103991113495473,-1.2375446248280968,-1.7463391445673702,3.3367754042490962,1.5515701855437287,-0.6200155502006266,-1.4070054015750213,-1.8238456843826076,0.48152638851928975,-0.6802882651533579,0.28084608715258486,-0.5183369804273561
5,12.45479401945509,3.6393588196641145,-3.759455215440096,1.160109459391049,4.232951345445994,-0.8115248163832885,-0.689255843030566,0.4882309598004166,-0.42428850443567295,1.7974918430478684,1.6768220375606535,-0.39263972577378403,-2.267648065669654,-0.4851420511553487
6,-11.804425829774127,2.041190058006986,5.552295623308924,-0.10718588546229693,3.211286499854099,-1.527385538432495,-2.7879840938715343,3.8018706693290083,0.9986782635458874,0.02187279507346926,-0.6030728361742989,1.2336727991618306,0.5993303227473583,1.5699911152256112
7,-20.88371676499986,1.6004460300771428,-0.18662518309824971,4.826595549334473,-0.45531567440276316,2.569431485120397,-1.8226746090078125,2.617488969014941,0.017041798635244947,0.7130312143100149,-1.1222666677285118,-0.24543870885087338,1.853172496408457,1.4124320554238428
8,5.174688199565093,-6.2578757085663375,-4.821320613511474,-0.2476135937258672,0.8159993702808761,0.7052591702443144,1.5958784080414385,-1.7901911494367164,-1.5462413966965645,-0.30928313833827803,0.8590741771725776,3.6841511741112436,-0.33763597667076134,-1.0777016210784447
9,-27.332929739839386,-1.3078041005066419,0.1591597168447056,-1.1000528010665818,-0.18491214726003638,0.31015459049886,0.1624355674369815,2.2246217628365885,-2.6846463395440714,-1.787127252464924,-0.681400284432108,-2.2589511519630667,-1.0291415602497331,1.3395340722303193
10,-7.6897163739525265,-0.2775005951496568,-1.3263755481147121,-1.7032457303473256,-1.5097923430125222,0.09367220324354181,1.605861792015091,-0.9465260673217738,-1.9725095181375156,0.9202383394673003,-0.4638122426364933,0.36018802090105156,-0.680123178832315,1.624098958038112
11,-0.4959078105140133,-0.47485023488434697,-3.3508891742901605,0.4800017645902723,-0.7195379916262533,2.867986550875099,-0.6204034021021096,2.038101203574153,1.7336053049297653,-0.4531819552513677,-0.09221251089499127,1.8435451737655406,0.9590804578174019,-0.9090656330714797
12,-1.2850306672591465,6.677079490231354,-0.39498882909359045,-2.5198710240498166,-0.32233728238812004,0.49694156938694833,0.5325182163893896,2.254120456260274,-1.8448737779737574,1.1477180739534114,0.8444387633016331,-0.169306653808526,0.36494309764168076,-1.2067034127091647
13,-11.068719375001937,-5.912999171082402,6.988620766934179,0.08212825097998755,0.4715992612034877,1.276335830940861,-0.5504444777848568,-0.9409530856328614,1.2824075164135524,-2.0013636021384897,0.0960721406354944,-0.5930099307869675,-1.1880451825120069,0.7806041797516058
14,-10.15555905215595,0.3497328118100903,-0.08617628762676853,1.7983506766741704,2.002159370977383,0.35230665103533904,-0.08238208254287019,3.300165926328695,-2.606988680847032,0.5165122545781764,0.23332431212264673,0.714881847709944,-1.0818459732186974,0.7422012432477342
15,2.3945507131740267,-1.4794403434687953,-4.97845498613295,1.4416240532896651,2.2238243499244104,-2.7214410458992457,0.45159211067143423,-5.280877344346501,-2.132726406782827,2.9631155454732023,1.8394165885376488,1.5980434166116297,1.1941214313765398,1.0327609019517485
16,-12.604443595992448,3.0058264480104873,-2.403641496830102,6.086694440593565,2.315798448626674,3.5067043547716503,-0.9447585916384321,4.741937179093877,-3.451710624350199,1.0797548654502993,-1.0425991565444666,1.6889738784528212,-1.967338971638108,0.978625400999081
17,20.929743691455563,-5.710365902493581,-1.0657878489211285,1.1946814349104495,2.284520618038414,1.1587981227231496,-0.6206352432835679,0.17955006744949542,0.316231092472781,-1.8319013748034878,-0.6243423849866957,0.45491129649345796,-0.1034612405814121,-0.959122976666379
18,61.09888724992595,5.8392454879779905,-3.9250205919860215,0.9668618919709353,4.702453652716459,0.8313543713776083,-3.658089584561857,3.71048824462925,2.114844985318411,-2.9434193778722815,4.209534571028983,2.5742541703041666,-5.585593402874595,-4.763936159228688
19,-20.40229179386596,-2.320503142570152,-4.927508771799468,-0.46904511845661856,2.230906176441673,3.045838876573512,-0.26131770402997667,4.906734229079316,-6.977251373424006,-4.359435082469551,0.24770148164788888,-3.1255679831405745,7.830699550999079,2.932777659566599
20,36.70702583636118,1.772808266521312,-1.0514012194886329,-2.6910028585273817,-2.9877749812896903,-3.7954733999893615,2.168657141630904,-5.3680536873900735,1.8093604494601772,2.1086401323617707,2.0762251744239273,0.787658405809476,-3.605695862029261,1.4764563681331013
21,-6.362349722110774,0.3490222603666768,1.9882413253241698,0.7613739939871119,5.087925052723968,1.6785207703108054,-2.881195874349489,5.134876553410437,-2.2125625504313087,-0.7239056452014981,-3.397491177571816,-0.7387331207740429,0.8897845198187527,0.5479608454924202
22,21.564249232500394,-0.5333509474846526,-1.1836385974502588,-4.176253857898434,3.4236443850739753,1.1219014052484024,-1.1671264154177192,-3.161146579887685,2.6799062400664284,-1.3215245416645838,2.1212179604511094,-0.7954468744301924,1.5556034977023785,-0.9285703965495987
23,-20.518124556679822,-3.2835613446662215,4.242297665163776,2.797250210912303,-4.385685253532556,2.1489125756195615,-0.21669105270321845,3.5344874255216876,0.7038963485012425,-0.30866983582526886,-2.9767440215842162,-1.947698820464135,-3.247449219996141,0.5680215672643885
24,-20.177206504278445,-6.173829866684645,2.712172534609014,0.5558930679740842,-1.6603630215728187,-2.3052744931520293,-0.3978624658200063,-0.4483806723202311,0.24449669503141402,0.9443386509783134,-0.7354143068508081,-1.5433311445478275,0.5270927982922634,1.2688949688571738
25,22.5507265571073,-6.728416842542472,5.433121638805475,-3.455497120358778,1.309185801661678,0.32477373310121244,1.6071841918735732,-1.8974520328363615,-0.8886858426194173,-1.8672622648567505,-1.7348409258777149,3.8223560310234084,-0.21598416526474787,-1.110569171967873
26,38.066941254408306,-4.169638750246668,3.219804797564482,-5.088517828974936,-3.4283089489652854,0.539404685665598,2.1435266152707912,-5.006783200617345,-0.18312490922213126,-0.09357693338934296,0.9068658838322674,-1.2848285935237287,2.74080102726344,2.921862499410368
27,-38.572282507400466,-1.0808881704859075,-0.38636700394279416,1.55782853471014,-3.1853445111049075,1.4135672660721128,0.1161215498339384,1.263619396274207,1.2289143904918622,1.754335498399696,0.09724214903168793,-1.6229572529798049,-3.104385438532023,-0.6333230000143889
28,10.409431894675487,-5.523389398833375,-0.19380009365061576,0.5389698142130533,-1.8545390955004,-2.844729695599886,0.378623784982118,-4.692012680014911,1.6752130132742327,3.3945550115770713,-0.4878197280731979,2.1119691197834407,2.941738219865546,0.9476638205512995
29,-28.72444464123519,-1.2050896032628349,-0.36113705606054686,-0.2870610776533253,1.4552777573442472,2.9715524894632486,-0.31785663666718766,3.5698780594812285,-3.984356542978091,2.7673121577150925,-0.795593565638817,-0.6669228645935024,-3.1554193296735304,1.6496818866287855
30,0.34573022084781396,-7.107677480960478,2.099708670661552,2.3178882121245534,-2.06993988603319,1.434167966353808,1.9020847122933071,-2.618198829851961,0.6270099519751924,-1.2796613542514181,-2.7466579000747497,4.664907085206689,0.4135348805858402,-0.19323431115294476
31,-12.454536183445427,-6.178572125472583,1.0988032591265509,-0.3290574486554176,-1.9539559698705007,-3.0549481664349116,0.6001056042317985,-2.1771006200090217,2.9027535658182364,-2.05583156825259,0.022887123378929126,-1.5371831020428577,0.11102444191567118,0.09294905654317832
32,32.36624939514797,-0.25246907867110785,-1.2673468250284163,-1.2692734758202706,2.641438564297638,6.917176121008072,-1.8845449586113505,1.915620240198361,1.8193698478788767,-3.421631067703475,0.37013609922227414,-1.1151719969801712,2.6173148988291404,-1.071824955267238
33,3.0596814070713303,-4.7601204173092695,-1.503108775594023,-2.9275521096657187,3.553650710586005,-0.3395659525604608,-1.2802156061408403,1.2787671199272934,-0.7989095865192922,0.9297152844996242,1.237008250726518,1.7069104664689665,1.0901820024376057,1.2277673649620415
34,3.90784612356755,-0.312713140743374,2.613252992054392,3.1245882596321524,-1.9858072894146503,-0.4890917570419021,0.334756547247317,2.4928717638152786,-1.1165135495201302,-0.4835485274943082,-1.9017924553123486,-1.591662680516539,-1.4689506451202314,0.8222082430083281
35,-27.131403239057924,-0.6492914692830918,-0.3982239787128289,1.9133881770798107,-2.053960505312236,-0.9191455543584958,0.4797175559491945,2.0753352578790354,-1.272408149263002,1.7622585162893052,-1.155230850445437,1.4955823504442296,-0.006418160530678263,-1.8592143226763704
36,-0.4156455029069826,2.537931410186391,2.7942921735222113,-0.699932049845206,0.6065675587459369,1.8440796956953203,-0.621575839661954,0.2983332846652351,3.08477461086977,-2.9030937645940624,-1.2096370028382926,0.5411557872767988,0.8000530394065779,0.4461569134232479
37,-11.987716110614356,-3.2415144862322327,-0.49672029201904516,-1.4875217369814264,1.238584631231787,-5.1235094682005125,-0.5283987148727058,0.9312594799504015,-0.6093823961856816,2.6715249579656764,0.3375183245901755,2.8417816088044314,1.7150344280221836,-0.5477233166867858
38,-16.765207728657117,-6.153657105163981,0.24577609350019078,-0.2589360302284514,-1.2623139022968248,-4.993524011333647,0.4018349485320553,-1.538915475387083,1.6880627272255826,-0.19536700922332215,0.6040697745224739,1.1460653454893726,-1.1057066730776637,2.653213953772187
39,-2.946781686051268,-7.522562273147423,2.751097759456801,-0.5626073358534798,1.5685991867615736,0.5759786094909858,0.8118224705646443,-1.8843236005713706,-2.665539485088423,-1.3959870015078766,1.884331781432946,-1.1057363118142927,-0.35616418378731385,2.4643291931627505
40,-12.397611235100717,-8.28612808926316,1.305402503102417,3.9839722452412447,-0.24643518626303898,-0.896192925294457,0.4097620939144769,-1.5460124086156481,1.1492037837136357,1.0889908126089456,-1.885253265485167,4.276664154058681,-0.3959839574248287,-2.4405691085083987
41,-7.824018022579609,3.0103772177140415,2.603067799525365,-1.999443824833773,0.2616433395681327,-2.8549713113228457,-1.75180258327519,2.8616087793596825,0.6799708190893592,0.5553615407965057,-1.1404756765432058,-2.0128575810587375,1.8077322298114005,1.9342276594232117
42,1.1053333837205006,1.802739191655403,-4.4362947018408585,1.2156563189983083,-0.9825765869105824,1.464296158206858,0.4916083429103972,-1.8719673794972083,0.42107903350761827,2.0947309824860323,-0.805541479576507,1.7534163445725899,-1.1742240759116023,-1.0247467416220393
43,-0.495204149848157,-0.7051884608702254,1.4229777004188386,0.5424468216143706,3.69057854806972,-2.877739024293648,-1.936173217452216,0.4633884969947562,0.21561037396348906,1.0211115171466858,0.8913371099574643,0.6789452760034185,2.206019686888146,0.22461274227680886
