,ETF_PC1,ETF_PC2,ETF_PC3,ETF_PC4,ETF_PC5,ETF_PC6,ETF_PC7,ETF_PC8,ETF_PC9,ETF_PC10,Active_PC1,Active_PC2,Active_PC3,Active_PC4
0,5.576841355747868,-1.7141698847644105,4.0808641219855,2.5859577780537,1.5815953819356878,0.28927074299489886,-1.8132122208435284,-1.0957422522004245,-0.34198740300075936,1.3313488170786132,3.144262392054103,2.3082984201215,-1.0257481087893772,0.7570662885159287
1,-21.052450265074707,-7.374519754954448,2.537267127758497,-1.6321013831014337,1.9125762894442644,0.33426449793656876,-2.069512532018074,4.489327563401581,-0.23000636737021962,-2.310868393286145,-7.736826460641886,-1.7154943307108763,-4.036756841546714,-1.3964371825974462
2,9.206640190912239,-2.5949784289038362,-4.6412930468360605,0.6559275222436233,-4.0086958540857545,1.8617271737601158,-0.2816429121631058,0.34644859496341507,2.3004995541529913,-2.5139295183179047,3.776419025293716,-3.055961306838307,0.8009924968008298,0.0033100584594001007
3,30.32699158851507,3.693612070368067,-3.717785065614668,-1.135172473419054,1.621705386672395,1.3278472555777114,-1.4698040578086662,1.1010532495501235,-0.49624029148775695,0.0020015111141529172,12.317384738864998,1.6518015835344058,1.4652477915756326,-1.3638281524114384
4,16.295010543631623,2.524802567698216,-3.050292181257675,2.1370869550616924,-0.46166460362712086,3.1203223009200762,0.0046420976455277445,1.398761392550525,-0.030142660543761888,-1.8910219478936594,6.162867278360334,1.0877942586692244,1.2245021058096246,0.6197458228192755
5,12.036476291437511,3.5520207008733435,-3.5808459022877397,-1.5587305190277314,2.836992421329736,-1.774205568817446,0.3517905083032266,0.03143378569537374,0.40399412157081954,0.2285384392300386,3.5408546941263337,0.8700462829236596,-0.08580542092810978,-2.2918287001859308
6,-11.088525190902272,1.5457420078177955,5.356074412717175,-0.3762039987664774,2.9428600708252097,-3.377941239640608,3.0751881127310705,-2.2451129343094767,-0.2871925525286988,0.8426917478310776,-4.088231732935641,1.8286413815234435,-1.0765696641817837,0.02240661292971627
7,-19.132832226225773,1.6163799952143827,0.1601296210967968,-4.196337831965325,1.5362467986089237,2.5175312856764838,2.7119544573421606,-0.9539969799109769,-0.8779027122820933,0.807500343274025,-8.378822285063052,-0.12420777564078846,1.1073504555585716,2.1002463346322737
8,4.590094077730105,-6.047254188748521,-5.0201368637662425,0.10247167497330636,0.2828201140067058,1.1352781691812432,-0.9581368859210152,1.1022549868335225,0.6448553320855009,0.36262334187914425,2.409005638753832,-1.3660341960781839,0.2275237703075299,-2.267162107966257
9,-25.451498963391103,-0.7884256680650384,-0.10135340948780336,1.2797531600254026,0.019412432810726545,-0.24982906941616234,2.2174111396347183,2.243253072002723,-1.366843679851755,-1.263055787693039,-9.962979667030737,-1.1304737420581754,-0.9958571639626217,0.3389572420194472
10,-7.275904765666018,-0.3407844703754815,-1.7312540682325992,1.7585112661998998,-1.9090994193265538,0.902906743272167,-0.7148216154337746,1.5702229167275903,-0.20900473676318995,0.9248038647255484,-2.5163849371643536,0.5949956300655326,-0.3951513533078294,-0.3038517864916391
